labels,pos_tag,text
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,而且雨下了这么多天随时随地都会引起洪灾，雨即有好处也有坏处，雨少下也不行，雨多下也不行，就像我家对面有条河，里面养着很多鱼，但河水都早被污染了，清明下雨那时，河水就涨起来了，那些鱼也游上来了，那水越长越高，幸好人们及时处理了，才退出了危险。
1,OOOtOOOOOOOOOOOOvvOOOOOOOOOOOO,春天的湖是多变的，平静时就像个乖娃娃，时不时给你抛个媚眼儿。
1,OOOOttOOOOOOOOOOOOOOOvvOOOOOO,太白楼的房顶是瓦片做的，横着看过去像流动的小河，汩汩而来。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,然而中国之根的原始状态是多么的落后迂腐，像鲁迅老舍一样的根之修理者，是不可缺少的，但是没有人来维护它是不可能有前景的。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,他是我的弟弟，他今年5岁了，人家都说他长得像个女孩，我却不这么认为。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOvvO,我从小生活在大山里，高高的板栗树是我的爸爸妈妈，为了保护我，爸爸妈妈为我搭了一个小房子，四周都是刺，像一个小刺猬。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,简直就像在飞一样，风儿在耳旁呼呼作响，而且还引来了周围人的关注，我真是太快乐了，可是，不知不觉天已经很晚了，不能再玩了。
1,OOOOOOOOOOOOOttOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,“0”，在现实生活中，虽然外形有点像古代的铜钱，平凡而普通，但它的内涵意义却十分丰富，是一个另人深思的话题。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,其实也注意到了耿浩咂泥像捡钱的背景，内心“轰”地随他身后的飞机而起，但目光却也怎么离不开被风唐突地吹散的零钞。
1,OOOOOOOOttOOOOOOOOOvO,操场中间的两棵老槐树像两把撑开的绿绒大伞。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像画中那个男孩在摔跤后，面对来自老师、家长、社会各方面的询问，我们都应大胆地说：“这没什么大不了的。
1,ttOOOOvvOOOOOOOOOOOOOOOOOOOOOO,他们像灿烂的群星，在我的心中闪耀，使我明白了许多做人的道理。
1,ttOOOOOOOOOOvvO,形状是一首小船又像弯弯的月亮。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO,他们不知道你心中的热情，像普通的读书人一样，达则兼济天下。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOO,互相找到了藏着的伙伴们以后，我们就继续往前走，在道路的两旁就会看到一片片高大的白皮松挺立在一块“铺”满了松果和松针的地上，那就像是一块布满了花纹的地毯似的，这块被大自然铺出的“地毯”可真美丽呀！
1,OOOOOOttOOOOOOOOOOOOvvOOOOOOOOOOO,郁闷而冗长的车声响起，像一根根刺人心骨的钢针，在折磨着人们的耳膜。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,母亲不大管我们的学习，也不像别人的父母一样时不时给我们上堂思想教育课。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,而今年的雪下的真大，我还是第一次看到，我望着漫天飞舞的雪花，就像一片片小小的羽毛，飘飘悠悠落下来，接着小雪花变大了，变厚了，变得密密麻麻，纷纷扬扬，如同天女散花一样，那洁白无瑕的花瓣纷纷飞下来，我感觉好象到了童话世界一样，真把我乐坏了。
1,ttOOOOOOvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,时间像杯中的一口水，当人们打开盖子喝水时，只感觉得到喝水的快感，却不会想到这杯中的水正渐渐在减少，可又有多少人懂得珍惜呢？
1,OOOOOOOOOOtOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOO,在迎接中考的日子里，我就像一只蜗牛，背负着铅制的壳，浸泡在几乎凝固的空气中，缓慢地爬行。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,像《PC跨国婚姻》就让我明白了：我们一定要信任自己认为起码应该信任的人，不要盲目的去否认、否定。
0,OOOOOOOOOOOOOOOOOOO,正像毛主席写的那样：人民英雄永垂不朽！
1,OOOOtOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,有人说，人就像一块木头，而生命的过程便是将这块木头雕成各种形状，这最后的形状边是梦想，有的形状被人唾弃，有的却能流传千古，被人赞颂。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,妈妈说：“这叫蛇豆，大家给它们取这个名字，大概是因为它们长得像蛇吧。
1,ttOOOOOOOOOOOOOOOOOvOOOOOOOOO,未来，真的是个未知数，他就像一只无形的手在拉着我不断前进。
1,OOttOOOOOOOvvOOOOOO,银杏树叶像一只只美丽的蝴蝶在空中漫步。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,现在这时代，大多家庭都是妈妈爱唠叨，可我们家就奇怪了，每次都听见爸爸在“发言”，而且一说起来，那就像滔滔江水连绵不绝呀！
1,OOtOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOO,这个湖不大，形状是椭圆形的，就像一个大大的鸡蛋，湖水清澈见底，湖边是连绵起伏的高山和茂盛的树林。
1,tOOOOOOOvvvOOOOOO,他整天就像一个“活神仙”乐呀乐得。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,明天都像被人捉住在一个既定的轨道上运行，没有大喜大忧、没有痛苦、没有希望、也没有梦。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOO,那笔直的干，笔直的枝，似乎像学生们一样遵守着校规校纪。
1,OOOOOOOOOOOttOOOOOOOOOOOvvOOOOOOOOOO,最后燃放的是一支红色的烟花，散落时像一只只红色的灯笼，眨着眼睛徐徐降落。
1,ttOOOvvOOOOOOOOOOOOOOOOO,时间像一个精灵，你看不到他，听不到他，摸不到他。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,在我们身边，有些人总是开朗、煤田快快乐乐地生活时，羡慕之余，请你尝试用你的眼睛去观察，用你的头脑去思考，用心灵的美感受世界之美，去看清楚世界的事物，像积极参加集体活动，集体可以使彼此表达自己的思想、感情、增由友谊，又彼如在读书比赛中，一起得到心灵得净化，在与伙伴们一起活动，要注意鉴别不同得情趣分享乐趣，不能盲目地跟“群体”参加无意义得甚至对身心有害得活动。
1,OOOOOtOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvO,是赵咏彬，他有一双水汪汪的大眼睛，长长的腿，跑起路来特别快，像飞奔的兔子。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,只见远处一层层的浪花齐刷刷地成“一字形”向我们冲来一样，场面十分壮观，我高兴的脱掉鞋子向沙滩狂奔而去，一个个浪花打在我的脚上，像在跟我挠痒痒，十分舒服。
1,OOOOOOOvvOOOOttOOOOOOOOOOOOOOOO,像那不求回报的蜜蜂，辛勤的园丁却收到学子们一份份的心意，礼物。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,由于它们长的太像了，我也分不出来，也弄不请哪个是“上不去”，哪个是“下不来”。
1,OOOOOOOOOOOOOttOvvOOOOOOOOOOOOOOOOOOOOOOO,已是深冬，气候严寒，呼啸的北风像刀子似的猛刮着，落尽了叶的树木伸展着光秃秃的枝条。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,在秋季的一天，泰斯特和他的老婆在街边散步，在过十字路口的时候，泰斯特的老婆看见路口对吗有一棵枫树，上面的枫叶像是被油漆染过。
1,OOOttOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,所有的这些，就像构成地壳的版块一样，深嵌在每个中国人的脑海里，组成在每个炎黄子孙的生命里。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,作为新一代的小学生，我们更应当像马琳那样，做事多加一颗“恒心”，使之成为成功的动力。
0,OOOOOOOOOOOOOOOOOOOOOOOO,我觉得我们应该像小男孩那样，永于拼搏，勇敢向前。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOO,小红到了山顶，很高兴，在那儿不断的欢呼，像得了世界冠军。
0,OOOOOOOOOOOOOOOOOOO,大雪把大地打扮得像一个银装素裹的世界。
0,OOOOOOOOOOOOOOOOOOOOOOOO,只见大家像看怪物一样看我，还说：“喂，你怎么啦？
1,OOOOttOOOOOOOvvOOOOOOOOOOOOOOOOOOO,那青涩的柿子，像我们青涩的童年，它摇曳在枝头，仿佛摇曳在我们的心头。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,现实中总有那么些人，自视甚高，习惯拿着放大镜去看自己胸前佩戴的鲜花和勋章，回想自己曾经的荣耀和自豪而沾沾自喜，一旦鲜花枯萎，勋章黯淡，往日的荣光不再，优势荡然无存时，他们便无所适从，整天像掉了魂。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,不管今天的你是开心、忧郁，还是悲伤、委屈，明天它依旧会升起，依旧不遗余力地撒播阳光，就像风雨过后的天空，总会挂起一弯心怡的虹。
1,OOOOOOOOttOOvvOOOOOOOOOOOOOOOO,这样你才能明白：困难就像弹簧，你弱它就强，你强它就弱的道理。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,像是突然之间有了一只鸟，纯蓝的羽毛晶莹剔透，象征着高贵的血统。
1,ttOOOOvOOOOOOOOO,人生就像一场戏，因为有缘才相聚。
1,ttOOOOvOOOOOOOOOOOOOOO,童年像一只小船，满载我童年里所有天真的故事。
1,ttOOOOOOOvvOOOOOOOOOOOOOOO,歌特，就像是人类的镜子，清晰地映着人类最真实的一面。
1,OOOOOOOttOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOO,看，一群可爱的学生、中学生在打篮球，像一群欢乐的小鸟在开心地、没有任何烦恼地玩耍。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,不像巴山蜀水的成都，有岧峣崴嵬的陡崖山林，有葳蕤密林缭绕，有奇花异蕊簇拥，更有文人骚客的钟灵毓秀，而济南不再山，不再水，不再人，而在于用文人的心得去嗅嗅闻闻，去咀嚼千年历史古城的底蕴。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像一个七彩的梦，里面发生过许多有趣的事让我哭笑不得，今天就让我给你讲一个吧。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我发现山上有许多野草莓开花了，小鸟在叫，周围很幽静，使我想起了＂鸟鸣山更幽＂，的诗句．远处，一片桃树林开出了粉红的桃花，像天上飘落下来的彩云，粉嫩粉嫩的．我们给这片桃树林起了个名字，叫＂桃花源＂．山谷里，小溪快乐地奔跑着，水清得能看见里面的小石子哩！
1,OOOOOOOOOtOOOOOvvO,远远地看去，一朵朵花像一个个小喇叭。
0,OOOOOOOOOOOOOOOOOOOOOOOOOO,蓝天、白云、还有绿树，放眼望去真是像一幅美丽的画画！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,爸爸是对的，工作后我也没有像家人担心的那样跪拜在名牌脚下，我选择用自己的一些积蓄买了中国银行的股票做为给自己的生日礼物。
0,OOOOOOOOOOOOOOOOOOOOOOOOO,适己任性，他渴望自由自在的生活，就像“元婴”一般。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOttOOOOOOOOO,，做为一为老师，你鞠躬尽瘁，真正的把一名的精神发扬光大，你没有选择逃避，也不选择躲开，你的意志将是我们每一个中国人所要学习的，而你，像雄鹰一般的动作也将成为永恒的镁！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,猩猩老二又笑呵呵地走过来，猛一抬脚，把小猪踢得飞起来，小猪把身体缩成一个球儿飞进了一家小院子，撞掉大冬瓜，又撞碎玻璃飞进屋子里，这是老棕熊的家，他很宝贝他的大冬瓜，怎么也没想到，大冬瓜被一个像球一样的东西撞到直坠下来，摔烂了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,听言，他看着小贝如死水般空洞的眼睛，内心就像吃了大瓶醋似的，酸楚慢慢地涌上来。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,很久以前，虎皮猫的爸爸妈妈就一直想爬到那座白塔的塔顶上，但是他们不像以前那样年轻，没有能力爬上去，他们就让自己的孩子虎皮猫练习爬。
1,OOOOOOOOOOOOOOtOOOOOOOOOOOOOvvOOOOOOOOOOOO,就如那路边的芨芨草，那洁白的花，像是一个个跳跃在地上的小白点，甚至还不及叶片那般大。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,父母、老师、长辈们却无法了解其中的原因，正像他们永远无法了解到学生的苦一样！
0,OOOOOOOOOOOOOOOOOOOO,我是如此爱这一片天地，像是爱自己的生命。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像是一株爱的蒲公英，每一粒种子都飞向世界的每一个角落，去播种爱。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,读了以后，我想到了我以前也像故事里的跳跳蛙一样，在幼儿园里总是睡不着觉，一到午睡时间就开始折腾，老师经常向我妈妈诉苦。
0,OOOOOOOOOOOOOOOOOOOOOOOOOO,作文写完了，她拿给妈妈看，妈妈说：“这个人真像你”。
0,OOOOOOOOOOOOOOOOOOOOOOOOO,老鹰像是被绑上了一块千斤重的石头，再也飞不起来了。
1,OOOOOtOOOOOOOOOOvvOOOOOOOOOOO,今天早上，风呼呼的吹着，像啼哭的婴儿，把树上的玩具往下撒。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像一代又一代的炎黄子孙的浮海远游，人在异乡，心在故土。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像每一个平凡的母亲对女儿那样，你耐心的教育，劝导，陪伴，抚慰，甚至比每一个平凡的母亲都好。
1,OOtOOOOOvvOOOOOOOOOOOOOOOOOOOOO,我的脸圆圆的像红苹果，我的手又细又长，嘴巴一笑就露出我的缺牙。
1,tOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我像风筝一样慢慢地飞远了，向着天空，向着白云，但尽管飞得再高再远，也不会飞出线的牵连，也不会离开母亲的视线，更不会走出对母亲的思念。
0,OOOOOOOOOOOOOOOO,学习上更不能像大林一样不劳而获。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,而在遭受了“奶酪”不见了的残酷现实后，我们的做法大多像小矮人哼哼一样，恨天怨地，并盲目地期待着“奶酪”自己跑回来的那一天。
1,OOttOOOOOOOOOOOOOOOOOvvOOOOO,它的主茎上还长着又坚又硬的大剌，就像一个小剌猬卷曲在那。
1,OOOOOOOOOOOOOOOtOOOOOOOOOOOOOOOOvvOOOOO,面无血色，恍惚的眼神凝视我笑，笑得是否勉强，我不明白，但至少不像天空那样爽朗。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我也只好硬着头皮上小心翼翼的剪了，结果是，我用一把平时班上用于剪纸的不过10快钱的剪刀剪出她非常非常满意的效果，并且是在完全伸展不开的座位上背着老师像搞地下党般的情况下。
1,ttOOOvvvOOOOOOOOOOOO,少年时期像多味糖，磕磕绊绊却又相互牵挂。
1,OOtOOOOOOOOOOvvOOOOOOOO,我的心冷冷的，就像这眼前的天气一样，混乱嘈杂。
1,OOOOOOOtOOOOOOOOvvOOOOOOOOO,车祸后，她的大爱无疆像一道和煦的阳光，照亮你我的心田。
1,OOttOOOOOOOOOOOOvO,“小蛋糕”点起来像一条一闪一闪的线。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,今天下午放学后，我没有像往常一样立即回家，而是怀着极大的兴趣在校园的大操场观看了一场又特别又精彩的踢毽子比赛，这场精彩的比赛吸引了好多同学驻足观看，气氛十分热烈。
0,OOOOOOOOOOOOOOOOOOOOOO,语文课上，空气分子像被加了温一般，异常活跃。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,政治课上，我们学习了关于自信的内容，还评了最自信的老师，大家公认的就是语文老师——刘老师，的确，刘老师真的是一位很自信的老师，每次上课，她总是面带微笑的给我们讲课，记得我第一次见到刘老师，就喜欢上了刘老师，刘老师总是一副自信的样子，特别是她那眼睛，炯炯有神，她看人的时候目光那么清澈，就像潺潺的山泉，轻轻地流进每个人的心田，上课的时候，我们便可以享受到老师优美的声音，老师朗读的声音十分标准，十分有感情，每每老师读完，同学们都情不自禁的鼓起了掌，刘老师读得太好了。
1,OOOOOOOOOOOOtOOOOOOOOvvOOOOOOOOOO,有一首歌歌词是这样唱的：我来自偶然，像一粒尘土，有谁看出我的脆弱？
1,OOOOOOOOOOOOOttOOOOOOOOOOOOOvvOOOOOOOOOOO,我们没有能力去帮助这些人，贫穷就像潘朵拉的魔法盒里放出的恶鬼，纠缠着许多可怜的人。
1,OOOOOOOOOOOOOOOOOOOOOOtOOOOOOOOOOOOOOvOOOOOOOOOOOOOOOOO,我想在高三了，别人都已朝前走了好长一段路了，我却离原点越来越远了，必须像小舟一样如一条响尾蛇般窜进队伍中才行。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我的兴趣也很广泛，从小到现在，我阅读了大量的课外书籍，像《红岩》《傲慢与偏见》《做好学生有点累》等。
1,ttOOOOvvOOOOOOOOOOO,人生就像一列列车，沿途会经过很多站台。
0,OOOOOOOOOOOOOOOOOOO,要多学习，多看书，那样才能成为像比尔。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我像所有迷茫的流浪者一样，一直在漂泊，一直在回忆，不知在哪里停留，哪里又是尽头。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,千尺高的悬崖，深不见底，云雾缭绕，有点像倒过来的天，只是多了份深邃。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvOO,那我还不如留着点力气来观赏风景，不仔细一看，还真不知道有这么美丽的景色，是自然的景色，在那热热闹闹的城市里用多少钱还买不到呢，我便仔细的观赏起来，你还真别说，我那时太投入了，还真像在观赏大画家的画呢。
1,tOOOOOOOOOOOOOOOOvvvOOOOOOOOOOOOO,我静静地站着，感觉就像窗外那孤独的白杨树，面临着即将到来的暴风雨。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我接过话筒，笨拙的敬了一个45°的队礼，开始那“烂的不能再烂的”自我介绍：大家好，我是来自....”刚刚说到这，我停顿了，发现了错误，本想改正过来，但却糟糕了：我的“刷”的一下红了，嗓子像卡了什么东西一样，说不出话来。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,当我第一次打乒乓球时，我很快乐、幸福和温暖，就像阳光照在我的身上，照在我的心间。
1,OOOOOOOOOttOOOOOOOvvOOOOOOOOOOOOOOOOOOOOO,再也没力气了，英语字母像一个个调皮的小孩，黑压压一片，力争睁大眼睛，提起笔做卷子。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,原来一切都是厚积而薄发，就像孩子最虔诚的祈祷，经过多少日日夜夜，可为什么，却总是得不到上苍的眷顾？
1,OOOOOOttOOOOOvvvvvvvvvvvOOOOOO,如若不相见，我们是否会像在不同象限里的两条双曲线，永不相交？
